job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source
KAGGLE_000784,2026-03-23,company_922,data scientist,"Hartford, CT . Chicago, IL . Columbus, OH . Charlotte, NC . Columbus, Ohio, United States + 1 More . Hybrid",hybrid,Senior,91.01,136.52,"data scientist role. requiring skills: ['pandas', 'git', 'python', 'sql', 'matplotlib']. seniority level: Senior. work mode/status: hybrid. company: company_922. location: Hartford, CT . Chicago, IL . Columbus, OH . Charlotte, NC . Columbus, Ohio, United States + 1 More . Hybrid. industry: Finance.",kaggle
KAGGLE_000785,2026-05-09,company_931,machine learning engineer,"Seattle, WA",on-site,Senior,227.7,227.7,"machine learning engineer role. requiring skills: ['scala', 'machine learning', 'python']. seniority level: Senior. work mode/status: on-site. company: company_931. location: Seattle, WA. industry: Technology.",kaggle
KAGGLE_000786,2026-05-15,company_832,data scientist,"California, United States",remote,Senior,143.86,143.86,"data scientist role. requiring skills: ['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']. seniority level: Senior. work mode/status: remote. company: company_832. location: California, United States. industry: Healthcare.",kaggle
KAGGLE_000787,2026-05-16,company_081,data scientist,"New York, NY . Hybrid",hybrid,Senior,121.66,152.07,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: hybrid. company: company_081. location: New York, NY . Hybrid. industry: Technology.",kaggle
KAGGLE_000788,2026-05-16,company_291,data scientist,"Alpharetta, GA . Hybrid",hybrid,Senior,77.27,135.22,"data scientist role. requiring skills: ['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: hybrid. company: company_291. location: Alpharetta, GA . Hybrid. industry: Technology.",kaggle
KAGGLE_000789,2026-05-03,company_268,data scientist,"Singapore, Singapore",Unknown,Lead,60.34,60.34,"data scientist role. requiring skills: ['spark', 'git', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']. seniority level: Lead. work mode/status: Unknown. company: company_268. location: Singapore, Singapore. industry: Finance.",kaggle
KAGGLE_000790,2026-05-04,company_883,machine learning engineer,"Newport Beach, CA",on-site,Senior,102.75,115.08,"machine learning engineer role. requiring skills: ['pytorch', 'machine learning', 'database', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_883. location: Newport Beach, CA. industry: Technology.",kaggle
KAGGLE_000791,2026-05-12,company_134,data scientist,"Seattle, WA . Santa Clara, CA",on-site,Senior,134.82,151.25,"data scientist role. requiring skills: ['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: on-site. company: company_134. location: Seattle, WA . Santa Clara, CA. industry: Retail.",kaggle
KAGGLE_000792,2026-05-17,company_357,data scientist,"Irving, TX . Lake Mary, FL . Basking Ridge, NJ . Boston, MA . Hybrid",hybrid,Senior,66.59,66.59,"data scientist role. requiring skills: ['pandas', 'numpy', 'pytorch', 'spark', 'r', 'python', 'java', 'sklearn', 'sql', 'machine learning', 'keras', 'deep learning', 'matplotlib', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: hybrid. company: company_357. location: Irving, TX . Lake Mary, FL . Basking Ridge, NJ . Boston, MA . Hybrid. industry: Technology.",kaggle
KAGGLE_000793,2026-05-10,company_931,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,29.46,29.46,"data scientist role. requiring skills: ['sql', 'tableau', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_931. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000794,2026-05-09,company_236,data scientist,Canada . Fully Remote,remote,Senior,123.3,139.74,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau', 'python']. seniority level: Senior. work mode/status: remote. company: company_236. location: Canada . Fully Remote. industry: Technology.",kaggle
KAGGLE_000795,2026-04-23,company_233,data scientist,"Bethesda, MD . On-site",on-site,Senior,86.03,155.51,"data scientist role. requiring skills: ['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']. seniority level: Senior. work mode/status: on-site. company: company_233. location: Bethesda, MD . On-site. industry: Technology.",kaggle
KAGGLE_000796,2026-05-16,company_316,data scientist,"Noida, Uttar Pradesh, India",on-site,Mid,16.38,16.38,"data scientist role. requiring skills: ['spark', 'python', 'sql', 'machine learning', 'deep learning']. seniority level: Mid. work mode/status: on-site. company: company_316. location: Noida, Uttar Pradesh, India. industry: Healthcare.",kaggle
KAGGLE_000797,2026-05-07,company_878,data scientist,"Noida, Uttar Pradesh, India . Bengaluru, Karnataka, India",Unknown,Senior,26.94,33.67,"data scientist role. requiring skills: ['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'python', 'scala', 'sql', 'hadoop', 'machine learning', 'keras', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_878. location: Noida, Uttar Pradesh, India . Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000798,2026-05-14,company_781,data scientist,"Greenwood Village, CO . Hybrid",hybrid,Senior,72.5,72.5,"data scientist role. requiring skills: ['pytorch', 'aws', 'python', 'sql', 'machine learning', 'hadoop', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_781. location: Greenwood Village, CO . Hybrid. industry: Technology.",kaggle
KAGGLE_000799,2026-05-21,company_021,data scientist,On-site,on-site,Senior,170.98,170.98,data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_021. location: On-site. industry: Technology.,kaggle
KAGGLE_000800,2026-04-23,company_288,data scientist,"Chantilly, VA . On-site",on-site,Senior,102.75,102.75,"data scientist role. requiring skills: ['aws', 'azure']. seniority level: Senior. work mode/status: on-site. company: company_288. location: Chantilly, VA . On-site. industry: Technology.",kaggle
KAGGLE_000801,2026-05-09,company_421,data scientist,"Quito, Pichincha, Ecuador . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: Quito, Pichincha, Ecuador . Fully Remote. industry: Technology.",kaggle
KAGGLE_000802,2026-05-09,company_421,data scientist,"Podgorica, Montenegro . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: Podgorica, Montenegro . Fully Remote. industry: Technology.",kaggle
KAGGLE_000803,2026-05-09,company_983,data scientist,"Hickam Village, HI . Hybrid",hybrid,Senior,81.38,184.95,"data scientist role. requiring skills: ['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'java', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'matplotlib', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_983. location: Hickam Village, HI . Hybrid. industry: Technology.",kaggle
KAGGLE_000804,2026-05-17,company_366,data scientist,"Hyderabad, Telangana, India",Unknown,Lead,17.8,17.8,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']. seniority level: Lead. work mode/status: Unknown. company: company_366. location: Hyderabad, Telangana, India. industry: Technology.",kaggle
KAGGLE_000805,2026-05-16,company_992,data scientist,"San Francisco, CA",on-site,Senior,165.72,216.35,"data scientist role. requiring skills: ['tableau', 'sql', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_992. location: San Francisco, CA. industry: Technology.",kaggle
KAGGLE_000806,2026-05-09,company_917,data scientist,"Mountain View, CA",on-site,Senior,150.43,222.76,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_917. location: Mountain View, CA. industry: Technology.",kaggle
KAGGLE_000807,2026-05-02,company_008,data scientist,"Chennai, Tamil Nadu, India . Hybrid",hybrid,Senior,29.98,38.69,"data scientist role. requiring skills: ['r', 'python', 'sql', 'gcp', 'machine learning']. seniority level: Senior. work mode/status: hybrid. company: company_008. location: Chennai, Tamil Nadu, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000808,2026-03-23,company_375,data scientist,"Singapore, Singapore",Unknown,Senior,94.19,115.36,"data scientist role. requiring skills: ['pytorch', 'python', 'scala', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_375. location: Singapore, Singapore. industry: Technology.",kaggle
KAGGLE_000809,2026-05-19,company_366,data scientist,"Hyderabad, Telangana, India",on-site,Senior,17.8,17.8,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']. seniority level: Senior. work mode/status: on-site. company: company_366. location: Hyderabad, Telangana, India. industry: Technology.",kaggle
KAGGLE_000810,2026-04-30,company_269,data scientist,"Charlotte, NC . New York, NY",Unknown,Entry,119.19,131.52,"data scientist role. requiring skills: ['machine learning', 'matplotlib', 'python']. seniority level: Entry. work mode/status: Unknown. company: company_269. location: Charlotte, NC . New York, NY. industry: Finance.",kaggle
KAGGLE_000811,2026-02-23,company_250,data scientist,"New York, NY",Unknown,Senior,59.51,90.0,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_250. location: New York, NY. industry: Healthcare.",kaggle
KAGGLE_000812,2026-04-23,company_288,data scientist,"Reston, VA . On-site",on-site,Senior,102.75,102.75,"data scientist role. requiring skills: ['pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: on-site. company: company_288. location: Reston, VA . On-site. industry: Technology.",kaggle
KAGGLE_000813,2026-05-16,company_081,data scientist,"New York, NY . Hybrid",hybrid,Senior,121.66,152.07,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: hybrid. company: company_081. location: New York, NY . Hybrid. industry: Technology.",kaggle
KAGGLE_000814,2026-05-16,company_008,data scientist,"Tondiarpet, Tamil Nadu, India . Bengaluru, Karnataka, India . Hybrid",hybrid,Mid,21.66,40.65,"data scientist role. requiring skills: ['pytorch', 'scikit-learn', 'python', 'machine learning', 'tensorflow']. seniority level: Mid. work mode/status: hybrid. company: company_008. location: Tondiarpet, Tamil Nadu, India . Bengaluru, Karnataka, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000815,2026-05-16,company_156,machine learning engineer,"Mountain View, California (HQ) . On-site",on-site,Senior,151.1,226.85,"machine learning engineer role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_156. location: Mountain View, California (HQ) . On-site. industry: Technology.",kaggle
KAGGLE_000816,2026-03-23,company_980,data scientist,"Bengaluru, Karnataka, India",on-site,Senior,28.09,52.38,"data scientist role. requiring skills: ['spark', 'machine learning', 'python']. seniority level: Senior. work mode/status: on-site. company: company_980. location: Bengaluru, Karnataka, India. industry: Retail.",kaggle
KAGGLE_000817,2026-05-09,company_881,machine learning engineer,"San Jose, CA",on-site,Entry,119.19,195.23,"machine learning engineer role. requiring skills: ['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Entry. work mode/status: on-site. company: company_881. location: San Jose, CA. industry: Technology.",kaggle
KAGGLE_000818,2026-02-23,company_083,data scientist,"London, England, United Kingdom . Londýn, Anglie, Spojené království . Hybrid",hybrid,Senior,66.58,66.58,"data scientist role. requiring skills: ['pytorch', 'aws', 'scikit-learn', 'docker', 'deep learning', 'machine learning', 'kubernetes', 'keras', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_083. location: London, England, United Kingdom . Londýn, Anglie, Spojené království . Hybrid. industry: Technology.",kaggle
KAGGLE_000819,2026-04-23,company_134,data scientist,"North Reading, MA",Unknown,Senior,139.75,164.41,"data scientist role. requiring skills: ['amazon', 'r', 'python', 'sql', 'machine learning']. seniority level: Senior. work mode/status: Unknown. company: company_134. location: North Reading, MA. industry: Retail.",kaggle
KAGGLE_000820,2026-05-16,company_183,data scientist,"Berlin, Berlin, Germany . Hybrid",hybrid,Senior,88.78,88.78,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_183. location: Berlin, Berlin, Germany . Hybrid. industry: Technology.",kaggle
KAGGLE_000821,2026-05-07,company_291,data scientist,"Atlanta, GA",on-site,Senior,77.27,135.22,"data scientist role. requiring skills: ['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: on-site. company: company_291. location: Atlanta, GA. industry: Technology.",kaggle
KAGGLE_000822,2026-05-09,company_308,data scientist,"Mountain View, CA",on-site,Senior,130.21,212.08,"data scientist role. requiring skills: ['sql', 'python']. seniority level: Senior. work mode/status: on-site. company: company_308. location: Mountain View, CA. industry: Technology.",kaggle
