job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url
ADZUNA_5645376147,2026-02-26 01:55:39+00:00,Rocket Software Development India,AI Engineer (Agentic Operations) - NLP,"Chennai, Tamil Nadu",full_time,Unknown,,,"It's fun to work in a company where people truly BELIEVE in what they're doing! Job Description Summary: Rocket's Data Modernization Business Unit aids customers in managing, governing, and maximizing the value of their enterprise data assets. Our clientele comprises many Fortune 500 companies, including some of the world's largest banks, insurance companies, and manufacturing organizations. We are currently seeking motivated and innovative individuals to join our applied machine learning team.…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5645376147?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5678664479,2026-03-26 06:27:04+00:00,Soul Ai,Natural Language Processing Engineer (Freelancer),"Bangalore, Karnataka",contract,Lead,,,"We are seeking India's top-tier NLP Engineers to join an elite community of professionals solving complex AI challenges. If you have expertise in text analytics, large language models (LLMs), and speech processing, this is your opportunity to collaborate with industry leaders and shape the future of intelligent systems. What's in It for You Pay above market standards Flexible contract durations (2–12 months) Remote-first with optional onsite roles Join a high-impact community of AI innovators R…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5678664479?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5716669843,2026-05-02 11:05:59+00:00,CiteWorks Studio,Semantic Retrieval / Vector Optimization Engineer,India,Unknown,Unknown,,,"Semantic Retrieval / Vector Optimization Engineer CiteWorks Studio is hiring a Semantic Retrieval / Vector Optimization Engineer to build systems that analyze how brands, pages, entities, reviews, competitors, and authority signals sit in embedding space. This technical role focuses on AI search visibility: understanding why some brands are retrieved, cited, surfaced, compared, and recommended by AI systems while others are ignored, underweighted, or semantically misaligned. The engineer will b…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5716669843?se=RNZTiqlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=450323D159D923C3D0C4C8F5FAB81DF5AF380A19
ADZUNA_5715095702,2026-05-01 06:55:38+00:00,GreyOrange,Senior Member Technical Staff - Software Development,"Gurgaon, Haryana",Unknown,Senior,,,"Responsibilities: Design and implement backend infrastructure and APIs for complex systems. Write high-quality, scalable, and maintainable code . Troubleshoot and debug applications, addressing root causes. Collaborate with cross-functional teams to discuss and implement solutions. Encourage and support knowledge sharing within teams. Build responsive, robust, and optimized applications . Thrive in ambiguous situations and demonstrate problem-solving as a core approach. Skills: Deep Learning, N…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5715095702?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5678664246,2026-03-26 06:27:01+00:00,Soul Ai,Natural Language Processing Engineer (Freelancer),"Hyderabad, Telangana",contract,Unknown,,,"We are looking for top-tier Natural Language Processing (NLP) Engineers with expertise in: Text analytics Large Language Models (LLMs) Speech processing If you're an NLP expert eager to work on high-impact projects, this is your opportunity to be a part of an elite community solving the next generation of AI challenges. What's in It for You Compensation above industry standards Work on cutting-edge, real-world AI projects (duration: 2 to 12 months) Flexible formats – contractual or freelance ro…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5678664246?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5678663834,2026-03-26 06:26:58+00:00,Soul Ai,Natural Language Processing Engineer (Freelancer),"Delhi, India",contract,Unknown,,,"We are looking for top-tier Natural Language Processing (NLP) Engineers with expertise in: Text analytics Large Language Models (LLMs) Speech processing If you're an NLP expert eager to work on high-impact projects, this is your opportunity to be a part of an elite community solving the next generation of AI challenges. What's in It for You Compensation above industry standards Work on cutting-edge, real-world AI projects (duration: 2 to 12 months) Flexible formats – contractual or freelance ro…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5678663834?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5728308901,2026-05-14 02:14:50+00:00,Avoma,Senior ML Engineer,"Pune, Maharashtra",full_time,Senior,,,"Our Mission Join Avoma and work on some of the most challenging NLP problems in our mission to make every meeting more productive. Our intelligent meeting assistant helps professionals get insights and automate common tasks required for any business meeting. We leverage the latest NLP techniques to summarize meeting notes and extract key topics and action items, so our users can spend more time getting things done. The Opportunity We are looking for a Deep Learning / NLP Engineer to improve and…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5728308901?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5734180016,2026-05-19 22:39:36+00:00,TalentOla,Gen AI Lead,"Richmond Town, Bangalore",Unknown,Lead,,,"Job Title: Gen AI Lead (7 Years Experience) Job Summary: We are looking for a Gen AI Lead with 7 years of experience in AI/ML and strong expertise in Generative AI technologies. The candidate will lead the design, development, and deployment of AI-powered solutions using LLMs, NLP, and modern AI frameworks. Key Responsibilities: Lead Gen AI solution development and architecture Build and deploy LLM-based applications Work with cross-functional teams to deliver AI products Optimize AI models for…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5734180016?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5714813639,2026-05-01 02:02:05+00:00,The Economist Group,Senior AI Engineer,"Bangalore, Karnataka",Unknown,Senior,,,"Who we are We are an organisation that exists to drive progress. That's the “red thread” that connects everyone at The Economist Group (TEG). Our businesses share a devotion to innovation, independence and rigour in their fields of expertise. We empower people to understand and tackle the critical challenges and changes facing the world. Our analytical rigour, global expertise and evidence-based insights enable individuals and organisations to make sense of these shifts and chart a course throu…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5714813639?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5714831294,2026-05-01 02:26:58+00:00,The Economist Group,Senior AI Engineer,India,Unknown,Senior,,,"Who we are We are an organisation that exists to drive progress. That's the “red thread” that connects everyone at The Economist Group (TEG). Our businesses share a devotion to innovation, independence and rigour in their fields of expertise. We empower people to understand and tackle the critical challenges and changes facing the world. Our analytical rigour, global expertise and evidence-based insights enable individuals and organisations to make sense of these shifts and chart a course throu…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5714831294?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5729624440,2026-05-15 02:09:36+00:00,Harman Becker Automotive Systems Manufacturing Kft,"Advanced Engineer: ML, LLM, NLP, RAG",India,full_time,Lead,,,"HARMAN’s engineers and designers are creative, purposeful and agile. As part of this team, you’ll combine your technical expertise with innovative ideas to help drive cutting-edge solutions in the car, enterprise and connected ecosystem. Every day, you will push the boundaries of creative design, and HARMAN is committed to providing you with the opportunities, innovative technologies and resources to build a successful career. A Career at HARMAN As a technology leader that is rapidly on the mov…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5729624440?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5735418535,2026-05-21 02:05:30+00:00,EXL,Gen AI Engineer,"Noida, Ghaziabad",full_time,Unknown,,,"Description Develop GenAI applications using LLMs (OpenAI, LLaMA, etc.) Build RAG pipelines and agent-based systems (LangChain, LlamaIndex) Design prompts, optimize outputs, and implement guardrails Integrate AI models into APIs and production systems Deploy solutions on cloud (Azure/AWS/GCP) Responsibilities Develop GenAI applications using LLMs (OpenAI, LLaMA, etc.) Build RAG pipelines and agent-based systems (LangChain, LlamaIndex) Design prompts, optimize outputs, and implement guardrails I…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5735418535?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5678658951,2026-03-26 06:23:29+00:00,RARR Technologies,Data Science Leader,"Bangalore, Karnataka",Unknown,Lead,,,"10 years of progressive experience in Data Science and Advanced Analytics, with a minimum of 3 years in a leadership role. Experience leading Data science competency Hands on knowledge on AI/ML including LLMs, Generative AI, Agentic AI, and traditional algorithms (XGBoost, Random Forest, Neural Nets, NLP). MLOps & DevOps Proficiency: Experience designing and implementing MLOps frameworks, CI/CD for models, and Runtime Optimization practices Proven track record in Patient Analytics, Commercial A…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5678658951?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5729646131,2026-05-15 02:11:38+00:00,Gartner,Sr Software Engineer (AI/ML/NLP) _4to6yrs_Gurgaon,India,full_time,Senior,,,"About Gartner IT: Join a world-class team of skilled engineers who build creative digital solutions to support our colleagues and clients. We make a broad organizational impact by delivering cutting-edge technology solutions that power Gartner. Gartner IT values its culture of nonstop innovation, an outcome-driven approach to success, and the notion that great ideas can come from anyone on the team. About this role: Senior Software Engineer (AI) position having experience in classic and generat…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5729646131?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5721222904,2026-05-07 09:56:19+00:00,Citigroup,Python Developer (Data Engineering/AI) - Assistant Vice President,"Pune, Maharashtra",Unknown,Unknown,,,"Role Summary We are looking for a mid-level Python Developer with combined experience in Data Engineering and AI/NLP engineering . The candidate will build NLP pipelines using libraries such as Flair , BERT , and LLM frameworks, and will also work on large-scale data processing using PySpark , Pandas , and related data tools. The role includes developing APIs, integrating with platform services, and supporting CI/CD deployments using GitHub and LightSpeed Enterprise. Key Responsibilities Devel…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5721222904?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5714742929,2026-04-30 23:55:05+00:00,Navitas Business Consulting,"26-2249: Conversational AI Developer - Hyderabad, India","Hyderabad, Telangana",Unknown,Lead,,,"Conversational AI Developer / Chatbot Developer - Microsoft Foundry Job ID: 26-2249 Location: Hyderabad, India Who We Are : Since our inception back in 2006, Navitas has grown to be an industry leader in the digital transformation space, and we’ve served as trusted advisors supporting our client base within the commercial, federal, and state and local markets. What We Do : At our very core, we’re a group of problem solvers providing our award-winning technology solutions to drive digital accele…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5714742929?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5719887935,2026-05-06 05:43:21+00:00,Wipro,AIML-Python coding Agent,"Pune, Maharashtra",full_time,Unknown,,,"Job Description Role & responsibilities AI/ML Expertise : Understanding of core AI and machine learning concepts, models, and algorithms, demonstrated through practical application and system design. Ability to explain complex ideas clearly and significant focus on building and deploying production-grade AI/ML models and systems LLM Experience : Hands-on experience building applications leveraging LLMs and deploying them into a production environment (considering aspects like performance, cost,…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5719887935?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5695119065,2026-04-10 07:08:37+00:00,Qualcomm,Functional DV ( Clock/Power) Verification Sr Engineer & above levels,"Bangalore, Karnataka",Unknown,Senior,,,"The responsibilities will majorly include: Understanding of GPU power and clock domains with power-up/down sequences Own end to end DV tasks from coding Test bench and test cases, write assertions, debugging simulations and achieving all coverage goals Develop test plan to verify sequences and design components for Clock and power management modules. Explore innovative DV methodologies (formal and simulation ) to continuously push the quality and efficiency of test benches Successful candidate …",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5695119065?utm_medium=api&utm_source=f82dfe0b
