job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label
JOB00357,2024-09-11,SkillBridge Insights,Senior Research Analyst,Hyderabad,Full-time,Senior,18,26,"SkillBridge Insights is hiring a Senior Research Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Excel, Gemini API, LLM, Market Research, Model Evaluation, SQL and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00358,2024-10-03,InsightWorks Global,Research Analyst,Bangalore,Full-time,Mid,13,22,"InsightWorks Global is hiring a Research Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Econometrics, Economic Analysis, Market Research, OpenAI API, Prompt Engineering, SQL, Scikit-learn, Spark, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00359,2024-11-10,CareerMap Technologies,ML Engineer,Coimbatore,Full-time,Mid,16,26,"CareerMap Technologies is hiring a ML Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, LLM, MLOps, Machine Learning, Model Evaluation, Python, SQL, Scikit-learn, Semantic Search, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00360,2024-12-22,BrightPath Analytics,Associate Research Analyst,Coimbatore,Full-time,Associate,9,18,"BrightPath Analytics is hiring a Associate Research Analyst in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, Econometrics, Economic Analysis, Gemini API, Market Research, Model Evaluation, OpenAI API, Prompt Engineering, RAG, SQL, Spark, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00361,2025-01-05,QuantEdge Solutions,Junior AI Engineer,Gurgaon,Full-time,Entry,10,14,"QuantEdge Solutions is hiring a Junior AI Engineer in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Econometrics, Excel, Gemini API, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, SQL and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00362,2025-02-11,QuantEdge Solutions,Senior Data Scientist,Remote India,Full-time,Senior,22,30,"QuantEdge Solutions is hiring a Senior Data Scientist in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, Excel, Machine Learning, Model Evaluation, Power BI, Python, SQL, Scikit-learn and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00363,2025-03-03,QuantEdge Solutions,Junior ML Engineer,Coimbatore,Full-time,Entry,10,15,"QuantEdge Solutions is hiring a Junior ML Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, Excel, Gemini API, LLM, LangChain, MLOps, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, Scikit-learn, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00364,2025-04-10,QuantEdge Solutions,Senior AI Engineer,Remote India,Full-time,Senior,24,30,"QuantEdge Solutions is hiring a Senior AI Engineer in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, Excel, Gemini API, LLM, LangChain, Machine Learning, OpenAI API, Prompt Engineering, Python, RAG, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00365,2025-05-08,FutureWorks Analytics,Associate Data Analyst,Chennai,Full-time,Associate,8,13,"FutureWorks Analytics is hiring a Associate Data Analyst in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, KPI Reporting, LLM, Machine Learning, Power BI, Prompt Engineering, Python, RAG, SQL, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00366,2025-06-23,BrightPath Analytics,Business Analyst,Bangalore,Contract,Mid,13,23,"BrightPath Analytics is hiring a Business Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Business Recommendations, Data Visualization, ETL, Excel, Gemini API, KPI Reporting, OpenAI API, Prompt Engineering, RAG, SQL, Spark, Stakeholder Communication and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
